"","id","respdate","endtime","qA1","qA2","qA3a","qA3b","qA4","qA5","qA6","qA7","qA8","nq15","q66","q67_1","q67_2","q67_3","q67_4","q67_5","q67_6","q67_7","q67_8","q68","q69_1","q69_2","q69_3","q69_4","q69_5","q69_6","q69_7","q69_8","q70","q71_1","q71_2","q71_3","q71_4","q71_5","q71_6","q71_7","q71_8","q72","q73_1","q73_2","q73_3","q73_4","q73_5","q73_6","q73_7","q73_8","q74","q81_1","q81_2","q81_3","q81_4","q81_5","q81_6","q81_7","q81_8","q82","q84a_1","q84a_2","q84a_3","q84a_4","q84a_5","q84a_6","q84a_7","q84a_8","q84b","q75_1","q75_2","q75_3","q75_4","q75_5","q75_6","q75_7","q75_8","q76","q77_1","q77_2","q77_3","q77_4","q77_5","q77_6","q77_7","q77_8","q78","q83_1","q83_2","q83_3","q83_4","q83_5","q83_6","q83_7","q83_8","q84","q85","q86_1","q86_2","q86_3","q86_5","q86_6","q86_7","q86_8","q86_9","q86_10","q86_11","q87","q88","q89","q90","q91","q92","q92a","q92b","q92c","q92d","Impprobgb","qB1","qB2","qB3","qB4","qB5","qB6","qB7","qB8","qB9","qB10","qB11","qB12","qB13","qB14","qB15","qB16","qB17","qC1","qC2","qC3","qC4","qC5","qC6","qC7","qC8","qC9","qC10","qC11","qC12","qC13","qC14","qC15","qC16","qC17","qC18","qD1","qD2","qD3","qD4","qD5","qD6","qD7","qD8","qD8a","qD8b","qD8c","qD8d","qD9","qD9a","qD9b","qD9c","qD9d","qD10","qD11","qD12","qD13","qD14","profile_bpcage","profile_gender","profile_socialgrade_old","profile_newspaper_readership","W8","W8vote","filter_$"
"1050",1050,2010-05-08,2010-05-08 10:55:21,1,1,3,"__NA__",4,1,"__NA__",NA,"__NA__",11,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,2,2,2,2,1,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,3,NA,NA,NA,"Economy (General)","economy",12,"__NA__","education",12,"__NA__",3,2,5,2,4,3,3,3,3,3,6,6,4,7,4,4,4,7,12,12,12,12,7,1,8,2,9,4,1,3,"__NA__",1,"__NA__",2,2,2,1,2,2,2,2,1,2,2,2,2,5,4,4,1,2,1,2,1,16,0.468810884958456,0.469187003639297,0
"1051",1051,2010-05-08,2010-05-08 10:58:42,4,2,NA,"__NA__",5,NA,"__NA__",NA,"__NA__",11,3,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don't know","dk",12,"__NA__","dk",12,"__NA__",6,5,5,4,6,5,6,5,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,"dk",1,"__NA__",5,2,2,1,5,5,5,5,1,5,5,5,5,1,6,6,1,1,2,1,1,3,0.978315462220891,1.33822659832506,NA
"1052",1052,2010-05-08,2010-05-08 10:59:37,1,1,1,"__NA__",4,4,"__NA__",2,"__NA__",10,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,1,1,1,1,2,2,2,2,2,2,"__NA__",5,2,2,NA,5,NA,NA,NA,NA,"Economy (General)","the economy/ debt",3,"__NA__","enemployment",12,"__NA__",1,2,2,2,3,1,3,1,2,2,3,8,9,5,5,6,8,7,7,9,4,1,9,11,1,6,4,1,1,2,"__NA__",2,"__NA__",4,2,1,1,1,1,1,2,1,3,1,3,1,1,1,3,3,1,1,1,1,13,2.66858934573043,1.52809488645148,1
"1053",1053,2010-05-08,2010-05-08 11:00:52,1,1,2,"__NA__",1,1,"__NA__",NA,"__NA__",2,2,1,1,2,1,2,2,2,2,"__NA__",1,1,2,2,1,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","economy",4,"__NA__","economy",4,"__NA__",6,5,6,5,5,3,2,1,5,5,5,1,11,6,1,1,11,6,1,12,9,12,1,11,1,1,1,1,1,2,"__NA__",2,"__NA__",1,2,2,1,2,3,2,2,1,3,4,3,4,5,5,5,5,2,3,2,1,6,0.45991575509206,0.534581951340974,0
"1054",1054,2010-05-08,2010-05-08 11:02:53,2,1,2,"__NA__",1,1,"__NA__",NA,"__NA__",3,2,2,1,2,1,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,1,1,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,1,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","recession",4,"__NA__","recession",7,"__NA__",6,5,6,5,3,5,3,5,2,2,2,5,10,7,8,8,9,9,10,9,7,12,1,11,1,1,1,1,1,2,"__NA__",4,"__NA__",4,2,1,1,1,1,1,1,1,3,1,3,1,1,2,3,5,1,3,2,1,16,0.872884965603488,1.10047187027721,0
"1055",1055,2010-05-08,2010-05-08 11:03:02,1,1,1,"__NA__",3,1,"__NA__",NA,"__NA__",1,2,2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,1,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,1,2,2,2,2,2,2,2,2,2,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","ECONOMY",3,"__NA__","ECONOMY",3,"__NA__",2,3,3,3,6,5,3,1,2,2,2,11,1,7,9,8,1,6,12,12,12,6,11,1,6,7,6,1,1,1,"__NA__",1,"__NA__",4,2,1,1,2,1,1,2,1,3,1,3,1,2,2,2,3,1,1,2,1,3,0.839315843459249,0.866022100460411,0
"1056",1056,2010-05-08,2010-05-08 11:04:41,1,1,2,"__NA__",1,1,"__NA__",NA,"__NA__",2,2,1,1,1,1,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,1,1,2,1,2,2,2,2,2,2,"__NA__",5,2,NA,NA,4,NA,NA,NA,NA,"Europe","Being drawn into Europe without our consent",4,"__NA__","Too much labour influence - the majority seems stuck in the past. We need to move on.",4,"__NA__",3,4,5,1,4,1,4,1,5,4,6,1,7,2,1,1,6,5,12,12,12,12,1,11,1,1,1,5,1,2,"__NA__",2,"__NA__",3,2,2,1,2,2,2,2,1,2,3,2,3,4,4,4,4,2,3,1,2,2,0.71544322463399,0.785603209617725,0
"1057",1057,2010-05-08,2010-05-08 11:05:22,1,1,3,"__NA__",1,2,"__NA__",NA,"__NA__",3,2,1,1,1,1,2,2,2,1,"Local Independent candidate",2,1,2,2,2,1,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","oming out of the recession",5,"__NA__","Unemployment",7,"__NA__",4,3,5,1,4,3,3,2,2,3,1,7,6,10,10,11,6,11,7,9,5,12,2,4,11,10,3,2,1,4,"__NA__",3,"__NA__",4,1,1,1,1,1,1,1,1,3,1,3,2,1,1,1,1,1,2,2,1,2,0.305221723383346,0.295531455574643,0
"1058",1058,2010-05-08,2010-05-08 11:06:45,1,1,1,"__NA__",1,1,"__NA__",NA,"__NA__",9,2,1,1,1,1,2,1,1,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",1,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,1,1,1,1,2,2,1,2,2,2,"__NA__",2,4,3,NA,5,NA,NA,5,NA,"Economy (General)","Economy",3,"__NA__","economy",3,"__NA__",2,1,2,1,2,1,2,1,1,1,2,11,1,5,1,9,1,5,3,8,1,1,11,1,1,1,1,1,1,1,"__NA__",1,"__NA__",4,1,1,1,2,1,2,2,1,1,1,1,1,4,2,2,3,1,3,1,1,14,1.15277556844929,1.16635492770092,0
"1059",1059,2010-05-08,2010-05-08 11:14:36,1,1,3,"__NA__",2,5,"Policies, Hatred of other parties,",NA,"__NA__",3,2,2,1,1,1,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Education","Education",1,"__NA__","Education",11,"Monster Raving Loony William Hill Party",3,4,3,3,6,5,6,5,6,6,6,11,1,11,11,6,1,11,12,11,1,12,11,1,11,11,11,1,1,1,"__NA__",1,"__NA__",5,4,1,1,1,1,1,1,1,3,3,3,3,1,1,3,1,1,1,1,2,13,2.56902224215127,2.81886615288577,0
"1060",1060,2010-05-08,2010-05-08 11:22:16,1,1,2,"__NA__",1,2,"__NA__",NA,"__NA__",11,2,1,1,1,1,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","economy",4,"__NA__","economy",12,"__NA__",2,5,4,1,4,1,2,5,4,3,6,1,9,7,7,2,10,8,12,12,12,12,1,9,6,6,3,1,1,2,"__NA__",2,"__NA__",4,5,1,1,1,3,1,2,1,3,2,3,2,2,2,3,6,1,2,2,1,6,0.311297687678075,0.372879125619265,0
"1061",1061,2010-05-08,2010-05-08 11:29:37,2,1,9,"New Beany Milliennium Party",5,5,"Spur of the moment when I looked at the ballot paper!!",NA,"__NA__",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","Economy",4,"__NA__","Economy",4,"__NA__",2,2,4,1,3,1,4,1,5,4,3,3,11,7,7,1,11,7,5,12,12,12,3,11,6,1,5,11,11,7,"__NA__",8,"__NA__",1,1,1,1,2,1,2,2,1,2,2,2,2,5,5,5,5,2,3,1,1,2,0.443607149529926,0.462141398316962,0
"1062",1062,2010-05-08,2010-05-08 11:31:32,3,1,3,"__NA__",5,3,"__NA__",2,"__NA__",3,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","The state of the economy",12,"__NA__","None",1,"__NA__",3,1,3,1,3,1,4,1,4,3,3,1,10,9,1,12,12,9,12,12,12,12,1,11,9,1,1,1,1,2,"__NA__",3,"__NA__",2,2,2,1,2,2,2,2,1,3,2,3,2,5,5,5,5,2,3,1,2,6,0.551834339151971,0.37033444215194,0
"1063",1063,2010-05-08,2010-05-08 11:32:36,1,1,2,"__NA__",1,1,"__NA__",NA,"__NA__",2,2,1,2,2,2,2,2,2,2,"__NA__",1,1,1,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","getting a single party government to impement badly needed control of the economy",4,"__NA__","same as the rest of the UK. We are one country.",4,"__NA__",3,3,3,3,3,3,4,3,5,4,4,1,11,1,1,3,11,3,4,4,4,4,1,11,1,1,1,1,1,2,"__NA__",2,"__NA__",1,1,2,1,2,2,2,2,1,2,2,2,2,3,5,5,5,2,3,1,1,10,0.342162242614249,0.38488417982852,0
"1064",1064,2010-05-08,2010-05-08 11:34:10,1,1,4,"__NA__",1,1,"__NA__",NA,"__NA__",9,2,1,1,1,1,2,1,1,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",1,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,1,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,1,1,2,1,2,2,2,2,2,2,"__NA__",3,3,NA,NA,2,NA,NA,NA,NA,"Economy (General)","economy",3,"__NA__","independence",7,"__NA__",3,2,3,2,4,1,3,5,2,3,1,6,1,8,11,6,1,6,10,6,1,6,3,1,6,11,6,1,1,4,"__NA__",4,"__NA__",5,2,1,1,1,1,1,1,1,4,1,4,2,1,1,1,1,1,3,1,1,10,0.258764786515009,0.287209399784137,0
"1065",1065,2010-05-08,2010-05-08 11:36:29,1,1,2,"__NA__",1,1,"__NA__",NA,"__NA__",10,2,1,1,1,1,1,1,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,1,1,1,1,2,2,2,2,2,2,"__NA__",3,2,3,NA,4,NA,NA,NA,NA,"Economy (General)","economy",4,"__NA__","economy",4,"__NA__",2,2,3,3,3,3,3,3,4,3,4,3,9,6,2,2,8,6,2,4,5,6,1,11,3,1,3,1,1,2,"__NA__",2,"__NA__",3,1,1,1,1,1,1,2,1,3,2,3,2,4,2,3,5,2,3,1,1,16,0.64939779528833,0.792309228086612,0
"1066",1066,2010-05-08,2010-05-08 11:38:36,4,1,8,"__NA__",4,3,"__NA__",2,"__NA__",9,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don't know","none",12,"__NA__","none",12,"__NA__",2,2,3,2,3,3,4,3,4,3,6,6,6,1,6,2,12,12,12,12,12,12,12,12,12,12,12,12,12,1,"__NA__",8,"__NA__",1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,1,2,1,2,5,0.93448316021986,1.41189335380023,0
"1067",1067,2010-05-08,2010-05-08 11:41:25,4,1,8,"__NA__",5,4,"__NA__",8,"__NA__",11,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don't know","none",12,"__NA__","none",12,"__NA__",6,5,6,5,3,5,6,5,3,3,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,8,"__NA__",8,"__NA__",5,5,1,1,3,5,3,5,1,5,5,5,5,3,3,3,3,4,3,2,2,16,1.67409506378803,1.60417654614775,1
"1068",1068,2010-05-08,2010-05-08 11:46:42,1,1,2,"__NA__",1,1,"__NA__",NA,"__NA__",3,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deficit","the budget deficit",4,"__NA__","the budget deficit",4,"__NA__",3,1,4,3,5,1,3,4,5,4,5,1,7,4,1,1,6,4,2,1,12,12,1,8,4,1,7,1,1,6,"__NA__",2,"__NA__",1,2,2,1,2,3,2,2,1,3,4,2,3,5,5,5,2,2,2,1,1,13,1.62508341645663,2.18034471079353,0
"1069",1069,2010-05-08,2010-05-08 11:50:26,1,1,2,"__NA__",1,1,"__NA__",NA,"__NA__",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,2,2,1,2,2,2,2,2,2,2,"__NA__",NA,NA,3,NA,NA,NA,NA,NA,NA,"Economy (General)","Economy",2,"__NA__","Economy",2,"__NA__",3,1,2,4,3,3,6,5,5,3,6,4,9,4,3,2,8,6,2,7,6,6,3,11,6,2,3,7,3,2,"__NA__",7,"__NA__",2,2,2,1,2,3,2,2,1,3,3,3,3,4,3,4,3,2,2,1,2,5,1.56553218788749,1.52468270185628,0
"1070",1070,2010-05-08,2010-05-08 11:55:53,1,1,1,"__NA__",1,1,"__NA__",NA,"__NA__",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","Economy",3,"__NA__","Economy",3,"__NA__",4,3,2,2,4,3,3,3,2,1,2,10,1,6,6,6,1,6,7,8,6,6,11,1,4,1,3,1,1,1,"__NA__",1,"__NA__",4,1,1,1,1,1,2,2,1,3,1,3,1,2,2,3,3,1,3,1,1,2,0.264793923878517,0.260310906749991,0
"1071",1071,2010-05-08,2010-05-08 11:56:03,1,1,3,"__NA__",3,1,"__NA__",NA,"__NA__",3,2,2,2,1,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,1,2,2,2,2,2,2,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","economy",5,"__NA__","greater law making powers",7,"__NA__",1,2,2,2,2,3,2,1,2,2,1,8,3,10,10,8,4,9,9,8,4,10,5,1,11,11,10,1,1,4,"__NA__",4,"__NA__",4,2,1,1,1,1,2,2,1,3,2,3,2,2,1,2,2,1,1,2,1,8,0.145309221209011,0.144059136532433,0
"1072",1072,2010-05-08,2010-05-08 11:57:36,1,1,1,"__NA__",2,1,"__NA__",NA,"__NA__",3,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economy (General)","Economy",3,"__NA__","Economy",3,"__NA__",2,5,2,1,2,2,3,5,1,2,2,10,3,8,7,8,6,7,7,7,12,12,11,2,7,7,6,1,1,1,"__NA__",1,"__NA__",3,2,1,1,1,1,1,1,1,3,2,3,2,4,2,3,2,1,1,1,1,5,0.754994862674914,0.678818764577982,0
"1073",1073,2010-05-08,2010-05-08 11:58:42,1,1,1,"__NA__",2,1,"__NA__",NA,"__NA__",3,1,NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",NA,NA,NA,NA,NA,NA,NA,NA,"__NA__",1,1,2,1,2,2,2,2,2,2,2,"__NA__",2,NA,2,NA,NA,NA,NA,NA,NA,"Economy (General)","The economy",3,"__NA__","Economy",3,"__NA__",1,1,2,1,2,3,2,3,4,3,2,8,1,8,7,4,1,7,8,12,12,12,9,3,7,5,3,1,1,1,"__NA__",1,"__NA__",3,2,2,1,2,1,1,2,1,4,5,4,5,2,2,2,1,1,2,1,1,8,0.103263129912617,0.16624517650506,0
